,Gujarati,Tags
163,"['જેમ', 'જેમ', 'વધુ', 'અને', 'વધુ', 'ભારતીય', 'મહિલાઓ', 'તેમની', 'સમાન', 'દરજ્જો', 'અને', 'શિક્ષણ', 'અને', 'તકના', 'અધિકાર', 'વિશે', 'જાગૃત', 'થાય', 'છે', 'તેમ', 'તેમ', 'મી', 'માર્ચ', 'વધુ', 'અને', 'વ્યાપક', 'મહત્વ', 'પ્રાપ્ત', 'કરે', 'છે', 'આજેમી', 'સદીમાં', 'ભારતની', 'મહિલાઓ', 'તેમની', 'અદ્ભુત', 'સિદ્ધિઓની', 'ઉજવણી', 'કરે', 'છે', 'તેઓ', 'દેશના', 'ભવિષ્ય', 'માટે', 'તેમના', 'સપનાની', 'જોડણી', 'કરે', 'છે']","['Conjunction', 'Conjunction', 'Adverb', 'Conjunction', 'Adverb', 'Adjective', 'Noun', 'Pronoun', 'Adverb', 'Noun', 'Conjunction', 'Noun', 'Conjunction', 'Noun', 'Noun', 'Adjective', 'Adjective', 'Verb', 'Verb', 'Adverb', 'Adverb', 'Noun', 'Noun', 'Adverb', 'Conjunction', 'Adverb', 'Noun', 'Verb', 'Verb', 'Verb', 'Adjective', 'Noun', 'Adjective', 'Noun', 'Pronoun', 'Adjective', 'Noun', 'Verb', 'Verb', 'Verb', 'Pronoun', 'Noun', 'Noun', 'Preposition', 'Adverb', 'Adjective', 'Noun', 'Verb', 'Verb']"
164,"['મી', 'માર્ચ', 'એ', 'ભારતના', 'નિર્માણમાં', 'તેમની', 'દ્રષ્ટિ', 'અને', 'યોગદાનને', 'માન્યતા', 'આપવા', 'માટે', 'પ્રતીકાત્મક', 'દિવસ', 'બની', 'જાય', 'છે']","['Noun', 'Noun', 'Determinant', 'Adjective', 'Noun', 'Pronoun', 'Adverb', 'Conjunction', 'Noun', 'Noun', 'Noun', 'Preposition', 'Adjective', 'Noun', 'Verb', 'Verb', 'Verb']"
165,"['છેલ્લા', 'કેટલાક', 'વર્ષોમાં', 'મહિલા', 'દિનની', 'ઉજવણીએ', 'તેમને', 'અસંખ્ય', 'સેમિનાર', 'નેટવર્કિંગ', 'મેળાવડા', 'અને', 'પ્રાયોજિત', 'પાર્ટીઓમાં', 'પણ', 'એક', 'સાથે', 'આવવાનું', 'પ્રોત્સાહન', 'આપ્યું', 'છે']","['Adjective', 'Determinant', 'Noun', 'Noun', 'Noun', 'Verb', 'Pronoun', 'Adjective', 'Noun', 'Noun', 'Noun', 'Conjunction', 'Adjective', 'Noun', 'Pronoun', 'Determinant', 'Preposition', 'Verb', 'Noun', 'Verb', 'Verb']"
166,"['તે', 'સમય', 'છે', 'જ્યારે', 'દરેક', 'ક્ષેત્રના', 'શક્તિશાળી', 'પુરુષો', 'ભારતીય', 'મહિલાઓને', 'પુષ્કળ', 'શ્રદ્ધાંજલિ', 'આપે', 'છે']","['Conjunction', 'Noun', 'Verb', 'Adverb', 'Adjective', 'Adjective', 'Adjective', 'Noun', 'Adjective', 'Noun', 'Noun', 'Noun', 'Verb', 'Verb']"
167,"['અમિતાભ', 'બચ્ચને', 'કરેલી', 'અમૂલ્ય', 'ટિપ્પણીનું', 'ઉદાહરણ', 'છે']","['Noun', 'Noun', 'Verb', 'Adjective', 'Noun', 'Noun', 'Verb']"
168,"['તેમણે', 'કહ્યું', 'તે', 'સ્પષ્ટ', 'છે', 'કેમી', 'સદી', 'મહિલાઓની', 'છે']","['Pronoun', 'Verb', 'Conjunction', 'Adjective', 'Verb', 'Conjunction', 'Adverb', 'Noun', 'Verb']"
169,"['તેઓ', 'જે', 'શક્તિ', 'અને', 'મહિમા', 'માણી', 'રહ્યાં', 'છે', 'તે', 'દરેક', 'કમાવ્યું', 'છે', 'અને', 'પુરુષોએ', 'તેમની', 'સિદ્ધિઓને', 'દિલથી', 'વખાણવા', 'જોઈએઆ', 'ત્રણ', 'શોધના', 'આધારે', 'મહિલાઓએ', 'તેમના', 'લક્ષ્યોને', 'શાબ્દિક', 'રીતે', 'ગૌરવ', 'અને', 'ગૌરવ', 'સાથે', 'આવરી', 'લેવામાં', 'આવ્યાં', 'છે']","['Pronoun', 'Pronoun', 'Adjective', 'Conjunction', 'Noun', 'Noun', 'Verb', 'Verb', 'Conjunction', 'Adjective', 'Verb', 'Verb', 'Conjunction', 'Noun', 'Pronoun', 'Noun', 'Adverb', 'Verb', 'Verb', 'Number', 'Adjective', 'Preposition', 'Noun', 'Adverb', 'Noun', 'Adjective', 'Adverb', 'Noun', 'Conjunction', 'Noun', 'Preposition', 'Verb', 'Verb', 'Verb', 'Verb']"
170,"['તેઓએ', 'શંકાઓથી', 'આગળ', 'દર્શાવ્યું', 'છે', 'કે', 'જેમ', 'કે', 'વિશ્વ', 'પ્રકાશની', 'ગતિએ', 'વિકલ્પો', 'અને', 'તકોની', 'નવી', 'વિંડોઝ', 'ખોલે', 'છે', 'તેઓ', 'પ્રસંગમાં', 'આગળ', 'વધવા', 'અને', 'નસીબની', 'ભરતીને', 'તેમની', 'તરફેણમાં', 'લાવવા', 'માટે', 'પૂરતી', 'સ્માર્ટ', 'સુંદર', 'અને', 'સમજશકિત', 'છે']","['Pronoun', 'Noun', 'Adverb', 'Verb', 'Verb', 'Determinant', 'Conjunction', 'Determinant', 'Noun', 'Adjective', 'Verb', 'Noun', 'Conjunction', 'Adjective', 'Adjective', 'Noun', 'Verb', 'Verb', 'Pronoun', 'Noun', 'Adverb', 'Verb', 'Conjunction', 'Adjective', 'Noun', 'Pronoun', 'Noun', 'Verb', 'Preposition', 'Adjective', 'Adjective', 'Noun', 'Conjunction', 'Adjective', 'Verb']"
171,"['ભારતની', 'સુંદર', 'મહિલાઓની', 'સફળતાએ', 'ફેશન', 'માવજત', 'અને', 'સુંદરતા', 'ઉદ્યોગોમાં', 'પણ', 'એક', 'વિશાળ', 'ક્રાંતિ', 'સર્જી', 'છે']","['Adjective', 'Noun', 'Noun', 'Noun', 'Noun', 'Noun', 'Conjunction', 'Noun', 'Noun', 'Pronoun', 'Determinant', 'Adjective', 'Noun', 'Noun', 'Verb']"
172,"['એંસીના', 'ફેશન', 'ડિઝાઇનરો', 'જેમણે', 'મૂળ', 'રચનાઓ', 'સલવાર', 'કમીઝમાં', 'વિવિધ', 'દેખાવ', 'સુધી', 'મર્યાદિત', 'કરી', 'હતી', 'તેમણે', 'છેલ્લા', 'દસ', 'વર્ષમાં', 'નવીનતા', 'અને', 'એક્ઝોટિકાના', 'ભવ્ય', 'પ્લમેજ', 'મેળવ્યાં', 'છે']","['Adjective', 'Noun', 'Noun', 'Verb', 'Noun', 'Noun', 'Noun', 'Noun', 'Adjective', 'Verb', 'Adverb', 'Adjective', 'Verb', 'Verb', 'Pronoun', 'Adjective', 'Adjective', 'Noun', 'Noun', 'Conjunction', 'Adjective', 'Adjective', 'Noun', 'Verb', 'Verb']"
173,"['તુ', 'કુમાર', 'રીતુ', 'બેરી', 'મોનિષા', 'જયસિંગ', 'અન્ના', 'સિંઘ', 'નીતા', 'લુલ્લા', 'અને', 'અન્ય', 'ઘણા', 'મહિલા', 'ડિઝાઇનરોએ', 'ભારતીય', 'ફેશન', 'વસ્ત્રોને', 'એક', 'નવી', 'વ્યાખ્યા', 'આપી', 'હતી']","['Conjunction', 'Noun', 'Noun', 'Noun', 'Noun', 'Noun', 'Noun', 'Noun', 'Noun', 'Noun', 'Conjunction', 'Adjective', 'Determinant', 'Noun', 'Noun', 'Adjective', 'Noun', 'Noun', 'Determinant', 'Adjective', 'Noun', 'Verb', 'Verb']"
174,"['આજે', 'ભારતીય', 'ડિઝાઇનરો', 'ભારતમાં', 'દરેક', 'સીઝનમાં', 'માત્ર', 'તેમના', 'સંગ્રહને', 'વેચે', 'છે', 'પરંતુ', 'તેઓ', 'યુકે', 'યુ', 'એસ', 'યુરોપ', 'અને', 'સ્ટ્રેલિયાના', 'હાઇ', 'એન્ડ', 'સ્ટોર્સમાં', 'ઘણા', 'દેશોમાં', 'તેમની', 'શૈલીઓ', 'નિકાસ', 'કરે', 'છે', 'અને', 'વિશ્વના', 'ઘણા', 'ભાગોમાં', 'યોજાયેલા', 'ફેશન', 'સપ્તાહમાં', 'શો', 'યોજશે']","['Noun', 'Adjective', 'Noun', 'Noun', 'Adjective', 'Noun', 'Adverb', 'Adverb', 'Noun', 'Verb', 'Verb', 'Conjunction', 'Pronoun', 'Noun', 'Verb', 'Noun', 'Adverb', 'Conjunction', 'Adjective', 'Verb', 'Conjunction', 'Noun', 'Determinant', 'Noun', 'Pronoun', 'Noun', 'Noun', 'Verb', 'Verb', 'Conjunction', 'Noun', 'Determinant', 'Noun', 'Verb', 'Noun', 'Noun', 'Verb', 'Verb']"
175,"['મિલાન', 'અને', 'પેરિસ', 'જેવા', 'ફેશન', 'રાજધાની', 'રમઝાન', 'માત્ર', 'રોજા', 'રાખવાનો', 'નહીં', 'પરંતુ', 'સ્વશુદ્ધિ', 'કરવાનો', 'મહિનો', 'પણ', 'છે']","['Noun', 'Conjunction', 'Noun', 'Adjective', 'Noun', 'Noun', 'Noun', 'Adverb', 'Noun', 'Verb', 'Interjection', 'Conjunction', 'Noun', 'Verb', 'Noun', 'Pronoun', 'Verb']"
176,"['રમઝાન', 'કે', 'રમજાન', 'ઈસ્લામી', 'હિજરી', 'સનનો', 'નવમો', 'મહિનો', 'છે']","['Noun', 'Determinant', 'Noun', 'Adjective', 'Adjective', 'Noun', 'Adjective', 'Noun', 'Verb']"
177,"['ઈસ્લામના', 'બધા', 'મહિનાઓમાં', 'રમજાનને', 'ખુબ', 'જ', 'પવિત્ર', 'માનવામાં', 'આવે', 'છે']","['Adjective', 'Adjective', 'Noun', 'Noun', 'Adjective', 'Pronoun', 'Adjective', 'Noun', 'Verb', 'Verb']"
178,"['આ', 'જ', 'મહિનામાં', 'કુરાન', 'નાઝિલનો', 'જન્મ', 'થયો', 'હતો']","['Pronoun', 'Pronoun', 'Noun', 'Noun', 'Verb', 'Noun', 'Verb', 'Verb']"
179,"['પૈગંબર', 'હજરત', 'મોહમ્મદ', 'પર', 'આકાશવાણી', 'થઈ', 'હતી', 'અને', 'તેમણે', 'અલ્લાહનો', 'પૈગામ', 'તેમના', 'બંદાઓને', 'જણાવ્યો']","['Missing', 'Noun', 'Noun', 'Preposition', 'Noun', 'Verb', 'Verb', 'Conjunction', 'Pronoun', 'Adjective', 'Noun', 'Adverb', 'Noun', 'Verb']"
180,"['આ', 'જ', 'કુરાન', 'છે']","['Pronoun', 'Pronoun', 'Noun', 'Verb']"
181,"['રમઝાનની', 'મી', 'તારીખે', 'કુરાન', 'મુકમ્મિલ', 'થઈ', 'હતી']","['Adjective', 'Noun', 'Noun', 'Noun', 'Adjective', 'Verb', 'Verb']"
182,"['કુરાનમાં', 'જ', 'રમઝાન', 'રોઝાનો', 'ઉલ્લેખ', 'છે']","['Noun', 'Pronoun', 'Noun', 'Noun', 'Conjunction', 'Verb']"
183,"['રોઝા', 'ફક્ત', 'ભુખ', 'તરસની', 'પરિક્ષા', 'નથી', 'પણ', 'અલ્લાહની', 'ઈબાદત', 'પણ', 'છે']","['Noun', 'Adjective', 'Noun', 'Noun', 'Noun', 'Verb', 'Pronoun', 'Noun', 'Noun', 'Pronoun', 'Verb']"
184,"['જ્યારે', 'કોઈ', 'રોઝા', 'કરે', 'છે', 'તો', 'તે', 'સમજે', 'છે', 'કે', 'તે', 'અલ્લાહના', 'આદેશોનું', 'પાલન', 'કરે', 'છે']","['Adverb', 'Determinant', 'Noun', 'Verb', 'Verb', 'Verb', 'Conjunction', 'Verb', 'Verb', 'Determinant', 'Conjunction', 'Adjective', 'Noun', 'Noun', 'Verb', 'Verb']"
185,"['રોજાના', 'વિશે', 'પૈગમ્બર', 'સાહેબનું', 'ફરમાન', 'છે', 'કેસર્વ', 'આધા', 'ઈમાન', 'હૈ', 'ઔર', 'રોજા', 'આધા', 'સબ્ર', 'હૈ']","['Noun', 'Adjective', 'Noun', 'Noun', 'Noun', 'Verb', 'Adjective', 'Noun', 'Noun', 'Noun', 'Conjunction', 'Noun', 'Noun', 'Noun', 'Noun']"
186,"['જો', 'કે', 'રોઝા', 'ઈબાદતનો', 'દરવાજો', 'છે']","['Adjective', 'Determinant', 'Noun', 'Noun', 'Noun', 'Verb']"
187,"['હજરત', 'આઈશા', 'સિદ્દીકાથી', 'રવાયત', 'છે', 'કેસ્વર્ગનો', 'દરવાજો', 'ખખડાવ્યા', 'કરો', 'લોકોએ', 'પુછ્યું', 'કઈ', 'વસ્તુથી', 'ફરમાવ્યું', 'ભુખ', 'રોજાથી']","['Noun', 'Noun', 'Noun', 'Noun', 'Verb', 'Noun', 'Noun', 'Noun', 'Verb', 'Adjective', 'Verb', 'Adjective', 'Noun', 'Verb', 'Noun', 'Noun']"
188,"['રોઝાની', 'અંદર', 'રોઝાદાર', 'સવારે', 'ભોરથી', 'સાંજે', 'સુધી', 'કઈ', 'પણ', 'ખાધા', 'પીધા', 'વિના', 'ભુખ્યો', 'રહે', 'છે']","['Noun', 'Adverb', 'Noun', 'Adverb', 'Noun', 'Adverb', 'Adverb', 'Adjective', 'Pronoun', 'Verb', 'Verb', 'Preposition', 'Adjective', 'Verb', 'Verb']"
189,"['રોજાની', 'અંદર', 'તે', 'વાતનું', 'ધ્યાન', 'રાખવું', 'પડે', 'છે', 'કે', 'તમે', 'કોઈને', 'દગો', 'તો', 'નથી', 'કરી', 'રહ્યાં', 'ને']","['Noun', 'Adverb', 'Conjunction', 'Noun', 'Adverb', 'Verb', 'Verb', 'Verb', 'Determinant', 'Pronoun', 'Pronoun', 'Noun', 'Verb', 'Verb', 'Verb', 'Verb', 'Pronoun']"
190,"['જુઠ્ઠુ', 'તો', 'નથી', 'બોલી', 'રહ્યાં', 'ને', 'અને', 'કોઈનું', 'નુકશાન', 'તો', 'નથી', 'કરી', 'રહ્યાં', 'ને']","['Noun', 'Verb', 'Verb', 'Verb', 'Verb', 'Pronoun', 'Conjunction', 'Pronoun', 'Noun', 'Verb', 'Verb', 'Verb', 'Verb', 'Pronoun']"
191,"['જો', 'તમે', 'કોઈની', 'નિંદા', 'કરી', 'રહ્યાં', 'હોય', 'તો', 'તે', 'પણ', 'અપરાધ', 'છે']","['Adjective', 'Pronoun', 'Pronoun', 'Noun', 'Verb', 'Verb', 'Pronoun', 'Verb', 'Conjunction', 'Pronoun', 'Noun', 'Verb']"
192,"['રમઝાનમાં', 'સવારે', 'સહેરીનો', 'આદેશ', 'છે', 'અને', 'સાંજે', 'ઈફ્તાર', 'પણ', 'જરૂરી', 'છે']","['Noun', 'Adverb', 'Adjective', 'Noun', 'Verb', 'Conjunction', 'Adverb', 'Noun', 'Pronoun', 'Adjective', 'Verb']"
193,"['સેહરી', 'ફરજની', 'નમાઝ', 'પહેલા', 'અને', 'ઈફ્તાર', 'મગરિબની', 'નમાઝ', 'બાદ', 'કરવામાં', 'આવે', 'છે']","['Noun', 'Noun', 'Noun', 'Adverb', 'Conjunction', 'Noun', 'Noun', 'Noun', 'Adverb', 'Verb', 'Verb', 'Verb']"
194,"['બંને', 'સમયે', 'યોગ્ય', 'માત્રામાં', 'ખાવાનો', 'હુક્મ', 'મળે', 'છે', 'કેમકે', 'રોઝા', 'ઈબાદતની', 'સાથે', 'સાથે', 'સ્વાસ્થ્ય', 'માટે', 'પણ', 'ખુબ', 'જ', 'જરૂરી', 'છે', 'રોઝામાં', 'રોઝાદારની', 'આત્માની', 'સાથે', 'સાથે', 'તેના', 'શરીરની', 'પણ', 'બધી', 'જ', 'બિમારીઓ', 'પવિત્ર', 'થઈ', 'જાય', 'છે', 'પ્રતિષ્ઠા\xa0અને\xa0અધિકારોની\xa0દૃષ્ટિએ\xa0સર્વ\xa0માનવો\xa0જન્મથી\xa0સ્વતંત્ર\xa0અને\xa0સમાન\xa0હોય\xa0છે', '\xa0તેમના', 'માં\xa0વિચારશક્તિ\xa0અને\xa0અંતઃકરણ\xa0હોય\xa0છે\xa0અને\xa0તેમણે\xa0પરસ્પર\xa0બંધુત્વની\xa0ભાવનાથી\xa0વર્તવું\xa0જો', 'ઈએ', 'પ્રાણાયમ', 'એ', 'શ્વાસનું', 'નિયંત્રણ', 'અને', 'વિસ્તરણ', 'છે']","['Adverb', 'Adverb', 'Adjective', 'Noun', 'Verb', 'Noun', 'Verb', 'Verb', 'Conjunction', 'Noun', 'Noun', 'Preposition', 'Preposition', 'Noun', 'Preposition', 'Pronoun', 'Adjective', 'Pronoun', 'Adjective', 'Verb', 'Noun', 'Noun', 'Noun', 'Preposition', 'Preposition', 'Pronoun', 'Noun', 'Pronoun', 'Adjective', 'Pronoun', 'Noun', 'Adjective', 'Verb', 'Verb', 'Verb', 'Missing', 'Adjective', 'Missing', 'Verb', 'Noun', 'Determinant', 'Noun', 'Noun', 'Conjunction', 'Noun', 'Verb']"
195,"['તેની', 'પ્રેક્ટિસ', 'કરીને', 'આપણે', 'આપણા', 'શ્વાસનો', 'દર', 'ઘટાડી', 'શકીએ', 'છીએ']","['Conjunction', 'Noun', 'Verb', 'Pronoun', 'Pronoun', 'Noun', 'Adverb', 'Verb', 'Verb', 'Verb']"
196,"['ઘટાડેલા', 'શ્વાસનો', 'દર', 'ઘણાં', 'ફાયદાઓ', 'ધરાવે', 'છે']","['Verb', 'Noun', 'Adverb', 'Adjective', 'Noun', 'Verb', 'Verb']"
197,"['તે', 'હાર્ટ', 'રેટને', 'ધીમું', 'કરે', 'છે', 'બ્લડ', 'પ્રેશર', 'ઘટાડે', 'છે', 'અને', 'શરીર', 'અને', 'મનને', 'રિલેક્સ', 'કરે', 'છે']","['Conjunction', 'Noun', 'Noun', 'Adjective', 'Verb', 'Verb', 'Noun', 'Noun', 'Noun', 'Verb', 'Conjunction', 'Noun', 'Conjunction', 'Noun', 'Verb', 'Verb', 'Verb']"
198,"['પ્રાણાયામથી', 'આપણી', 'આયુષ્ય', 'વધે', 'છે']","['Noun', 'Pronoun', 'Noun', 'Verb', 'Verb']"
199,"['પ્રાણાયમ', 'ખાલી', 'પેટ', 'પર', 'કરવું', 'જોઈએ', 'પ્રાધાન્ય', 'સવારે']","['Noun', 'Adjective', 'Noun', 'Preposition', 'Verb', 'Verb', 'Noun', 'Adverb']"
200,"['તમે', 'સાંજે', 'પણ', 'કરી', 'શકો', 'છો', 'પરંતુ', 'છેલ્લે', 'જમ્યા', 'પછી', 'ચાર', 'કલાકનો', 'અંતર', 'હોવો', 'જોઈએ', 'પક્ષીઓ', 'હંમેશાં', 'બાળકોને', 'આકર્ષિત', 'કરે', 'છે']","['Pronoun', 'Adverb', 'Pronoun', 'Verb', 'Verb', 'Verb', 'Conjunction', 'Adverb', 'Verb', 'Adjective', 'Number', 'Noun', 'Noun', 'Verb', 'Verb', 'Noun', 'Adverb', 'Noun', 'Verb', 'Verb', 'Verb']"
201,"['તેઓ', 'વિવિધ', 'પ્રકારો', 'રંગ', 'અને', 'સ્વભાવના', 'છે', 'અમારી', 'પાસે', 'સૌથી', 'નાનો', 'પક્ષી', 'હમિંગ', 'પક્ષી', 'છે', 'અને', 'સૌથી', 'મોટો', 'એક', 'શાહમૃગ', 'છે']","['Pronoun', 'Adjective', 'Adjective', 'Noun', 'Conjunction', 'Noun', 'Verb', 'Adjective', 'Adverb', 'Adjective', 'Adjective', 'Noun', 'Noun', 'Noun', 'Verb', 'Conjunction', 'Adjective', 'Adjective', 'Determinant', 'Noun', 'Verb']"
